################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
*                   REC INFO                   *
************************************************
name: default_name
vina_06_391 -209.008 -4.177 -15.470 -12.671
vina_06_392 -290.859 -4.241 -20.828 -12.730
vina_06_393 -271.751 -4.203 7.498 -12.614
vina_06_394 -256.743 -3.954 7.179 -12.522
vina_06_395 -270.349 -3.856 -12.823 -12.163
vina_06_396 -243.290 -3.682 6.827 -11.454
vina_06_397 -305.888 -4.065 -1.749 -12.698
vina_06_398 -397.102 -4.228 -38.426 -12.796
vina_06_399 -198.315 -3.584 6.595 -11.454
vina_06_400 -238.391 -4.099 1.484 -12.579
vina_06_401 -267.137 -4.264 -2.023 -12.709
vina_06_402 -276.075 -3.790 7.804 -11.490
vina_06_403 -152.288 -3.746 6.518 -11.454
vina_06_404 -248.988 -3.665 5.697 -11.454
vina_06_405 -343.070 -3.809 -8.199 -11.334
vina_06_406 -281.251 -4.256 -7.003 -12.552
vina_06_407 -355.565 -4.051 -22.296 -12.812
vina_06_408 -304.192 -4.115 -5.279 -12.598
vina_06_409 -202.501 -3.604 2.195 -11.454
vina_06_410 -274.984 -4.253 -2.175 -12.709
vina_06_411 -374.226 -4.219 -21.084 -12.796
vina_06_412 -233.667 -3.682 5.122 -11.454
vina_06_413 -224.278 -3.917 -0.530 -12.164
vina_06_414 -312.222 -4.270 -15.608 -12.678
vina_06_415 -334.926 -4.027 -24.963 -12.746
vina_06_416 -357.474 -4.210 -30.394 -12.796
vina_06_417 -251.861 -4.044 -13.458 -12.639
vina_06_418 -318.280 -4.114 10.109 -12.586
vina_06_419 -284.204 -4.457 -3.843 -12.681
vina_06_420 -294.254 -4.292 6.306 -12.586
vina_06_421 -431.288 -3.906 -34.701 -12.376
vina_06_422 -335.143 -4.124 0.706 -12.586
vina_06_423 -330.235 -3.979 -15.443 -12.686
vina_06_424 -314.694 -4.125 -16.574 -12.678
vina_06_425 -314.748 -3.955 -30.526 -12.621
vina_06_426 -385.491 -4.175 -21.273 -12.796
vina_06_427 -273.565 -4.204 -32.612 -12.758
vina_06_428 -268.156 -3.956 -9.559 -12.498
vina_06_429 -221.121 -3.951 -0.280 -12.487
vina_06_430 -266.289 -4.502 -13.096 -12.919
vina_06_431 -229.524 -3.631 -9.972 -11.337
vina_06_432 -352.827 -3.835 -28.987 -12.175
vina_06_433 -266.041 -4.366 -16.599 -12.706
vina_06_434 -273.735 -4.131 -9.812 -12.590
vina_06_435 -303.117 -4.263 -26.811 -12.730
vina_06_436 -303.634 -4.054 -11.170 -12.579
vina_06_437 -312.439 -4.195 -19.021 -12.711
vina_06_438 -304.510 -3.936 -14.533 -12.142
vina_06_439 -253.462 -3.928 -10.691 -12.118
vina_06_440 -323.871 -4.201 -7.751 -12.552
vina_06_441 -305.382 -3.826 -31.720 -11.523
vina_06_442 -281.106 -4.034 3.475 -12.602
vina_06_443 -346.875 -4.471 -28.597 -12.851
vina_06_444 -264.333 -4.319 -15.476 -12.706
vina_06_445 -387.028 -4.486 -22.464 -12.851
vina_06_446 -261.984 -3.673 -7.201 -11.362
vina_06_447 -273.155 -4.157 -2.649 -12.709
vina_06_448 -247.324 -3.863 -10.225 -12.248
vina_06_449 -296.412 -4.203 -30.566 -12.730
vina_06_450 -358.365 -3.884 -34.553 -12.481
vina_06_451 -345.052 -4.027 -16.176 -12.760
vina_06_452 -291.022 -4.044 -11.998 -12.579
vina_06_453 -241.355 -3.884 5.799 -12.253
vina_06_454 -350.900 -4.262 -23.783 -12.796
vina_06_455 -215.052 -3.780 5.179 -11.454
vina_06_456 -257.388 -3.970 9.367 -12.522
vina_06_457 -256.137 -4.211 -3.321 -12.709
vina_06_458 -271.460 -3.639 8.454 -11.490
vina_06_459 -304.994 -4.137 -1.855 -12.681
vina_06_460 -377.386 -3.919 -27.595 -12.393
vina_06_461 -210.773 -3.937 3.413 -12.164
vina_06_462 -381.188 -4.115 -34.114 -12.796
vina_06_463 -384.827 -3.699 -19.802 -11.829
vina_06_464 -363.000 -4.228 -22.876 -12.796
vina_06_465 -232.806 -4.104 -12.384 -12.555
vina_06_466 -390.725 -4.012 -31.900 -12.864
vina_06_467 -298.617 -3.598 -1.092 -11.462
vina_06_468 -286.984 -4.395 2.779 -12.586
vina_06_469 -243.461 -3.682 10.339 -11.454
vina_06_470 -251.823 -4.003 -3.318 -12.778
vina_06_471 -308.374 -4.316 3.040 -12.586
vina_06_472 -371.072 -4.142 -32.923 -12.796
vina_06_473 -316.716 -4.134 -23.947 -12.730
vina_06_474 -311.409 -4.213 -13.628 -12.594
vina_06_475 -214.691 -4.397 -10.455 -12.555
vina_06_476 -190.795 -4.124 -5.119 -12.591
vina_06_477 -172.797 -3.577 -1.023 -11.454
vina_06_478 -319.460 -4.114 -31.399 -12.730
vina_06_479 -218.306 -4.228 9.092 -12.579
vina_06_480 -275.414 -4.281 -4.965 -12.626
vina_06_481 -351.540 -4.303 -32.856 -12.796
vina_06_482 -287.986 -3.976 -22.239 -12.678
vina_06_483 -215.675 -3.869 0.611 -12.270
vina_06_484 -365.888 -3.944 -31.217 -12.687
vina_06_485 -296.600 -4.070 7.555 -12.602
vina_06_486 -309.845 -4.004 -27.163 -12.798
vina_06_487 -341.248 -4.271 -23.203 -12.730
vina_06_488 -296.049 -4.321 3.004 -12.586
vina_06_489 -371.850 -4.222 -34.665 -12.796
vina_06_490 -281.632 -3.987 -15.548 -12.747
vina_06_491 -279.868 -4.255 -17.940 -12.678
vina_06_492 -342.614 -4.184 -26.687 -12.730
vina_06_493 -245.616 -3.891 -1.258 -12.184
vina_06_494 -230.251 -3.955 0.445 -12.487
vina_06_495 -262.107 -3.443 -18.033 -11.574
vina_06_496 -272.761 -4.097 -1.008 -12.614
vina_06_497 -270.449 -4.512 -15.419 -12.974
vina_06_498 -304.058 -3.975 -1.049 -12.535
vina_06_499 -300.336 -4.561 -7.997 -13.046
vina_06_500 -354.761 -4.266 -29.216 -12.796
vina_07_1 -601.728 -4.147 -44.339 -13.211
vina_07_2 -609.430 -4.130 -44.164 -13.240
vina_07_3 -461.694 -3.927 -28.490 -12.382
vina_07_4 -432.024 -4.306 -13.978 -12.643
vina_07_5 -357.127 -4.343 -27.156 -12.796
vina_07_6 -368.694 -3.804 -36.571 -11.841
vina_07_7 -358.786 -4.216 -28.233 -12.796
vina_07_8 -370.073 -4.049 -22.849 -12.812
vina_07_9 -378.572 -4.056 -21.614 -12.812
vina_07_10 -377.056 -4.197 -30.351 -12.796
vina_07_11 -431.928 -4.502 -18.238 -13.056
vina_07_12 -338.751 -4.225 -32.219 -12.730
vina_07_13 -369.785 -3.850 -21.089 -12.315
vina_07_14 -576.785 -4.298 -40.346 -13.258
vina_07_15 -341.710 -4.348 -25.803 -12.730
vina_07_16 -397.710 -4.156 -22.317 -12.796
vina_07_17 -343.091 -4.002 -37.497 -12.798
vina_07_18 -538.388 -4.263 -42.132 -12.934
vina_07_19 -349.015 -4.328 -7.950 -12.618
vina_07_20 -315.748 -4.010 -13.267 -12.663
vina_07_21 -335.760 -4.152 -13.602 -12.594
vina_07_22 -357.202 -4.524 -38.512 -13.124
vina_07_23 -343.620 -4.447 -13.516 -12.594
vina_07_24 -330.903 -4.199 -30.225 -12.730
vina_07_25 -348.263 -4.257 -16.614 -12.744
vina_07_26 -331.492 -4.492 -25.647 -12.863
vina_07_27 -373.105 -4.507 -38.006 -13.124
vina_07_28 -331.086 -4.372 -14.975 -12.594
vina_07_29 -436.654 -3.835 -28.712 -12.158
vina_07_30 -407.042 -4.101 -19.803 -12.773
vina_07_31 -544.649 -4.187 -39.679 -12.976
vina_07_32 -339.981 -4.018 -29.278 -12.798
vina_07_33 -406.027 -4.224 -36.953 -12.773
vina_07_34 -326.709 -4.381 -22.306 -12.730
vina_07_35 -337.225 -4.385 -10.963 -12.562
vina_07_36 -341.952 -4.288 -32.914 -12.730
vina_07_37 -383.893 -4.224 -35.411 -12.796
vina_07_38 -333.762 -4.176 -34.552 -12.730
vina_07_39 -413.592 -4.219 -36.044 -12.773
vina_07_40 -364.483 -4.506 -8.178 -12.946
vina_07_41 -547.716 -4.288 -40.702 -13.009
vina_07_42 -391.684 -4.018 -36.107 -12.864
vina_07_43 -333.877 -4.348 -35.345 -12.730
vina_07_45 -447.502 -4.581 -16.067 -13.163
vina_07_46 -270.710 -4.324 -30.012 -12.758
vina_07_47 -514.919 -4.393 -22.182 -12.839
vina_07_48 -461.782 -3.972 -34.031 -12.676
vina_07_49 -348.294 -4.181 -14.862 -12.660
vina_07_50 -410.651 -3.779 -20.735 -11.807
vina_07_51 -314.736 -4.166 -18.572 -12.711
vina_07_52 -315.743 -4.373 -12.398 -12.562
vina_07_53 -293.965 -4.033 -12.890 -12.579
vina_07_54 -341.223 -4.288 -24.006 -12.730
vina_07_55 -326.184 -4.278 -8.601 -12.562
vina_07_56 -379.019 -4.086 -39.070 -12.856
vina_07_57 -328.676 -4.350 -17.307 -12.678
vina_07_58 -375.713 -3.937 -28.909 -12.412
vina_07_59 -346.038 -4.464 -32.929 -12.851
vina_07_60 -387.782 -4.320 -22.455 -12.796
vina_07_61 -331.906 -4.334 -24.341 -12.730
vina_07_62 -308.792 -4.245 -16.605 -12.678
vina_07_63 -298.801 -4.296 -22.765 -12.730
vina_07_64 -377.131 -4.284 -11.578 -12.628
vina_07_65 -373.302 -4.147 -29.138 -12.796
vina_07_66 -345.724 -4.214 -9.951 -12.628
vina_07_67 -349.309 -4.200 -32.345 -12.796
vina_07_68 -324.216 -3.799 -23.453 -11.606
vina_07_69 -350.830 -4.261 -20.799 -12.796
vina_07_70 -317.657 -4.030 -20.830 -12.746
vina_07_71 -267.399 -3.693 -23.996 -11.634
vina_07_72 -350.462 -3.863 -24.471 -12.514
vina_07_73 -360.537 -4.089 -23.652 -12.796
vina_07_74 -319.454 -4.236 -30.391 -12.730
vina_07_75 -363.411 -4.296 -17.428 -12.744
vina_07_76 -341.475 -4.505 -37.320 -13.058
vina_07_77 -302.016 -4.107 -35.549 -12.730
vina_07_78 -347.368 -4.055 -33.015 -12.812
vina_07_79 -395.124 -4.082 -26.476 -12.796
vina_07_80 -280.662 -3.979 -10.407 -12.631
vina_07_81 -289.845 -3.740 -18.700 -11.528
vina_07_82 -361.453 -4.017 -17.729 -12.812
vina_07_83 -293.518 -4.058 -13.087 -12.579
vina_07_84 -369.422 -4.455 -32.412 -12.796
vina_07_85 -477.211 -4.159 -44.836 -12.760
vina_07_86 -415.711 -4.293 -12.456 -12.606
vina_07_87 -294.054 -3.915 -17.724 -12.206
vina_07_88 -397.200 -4.325 -26.071 -12.796
vina_07_89 -364.295 -4.126 -23.262 -12.796
vina_07_90 -309.275 -3.951 -26.845 -12.621
vina_07_91 -398.194 -4.469 -33.645 -12.851
vina_07_92 -359.945 -4.061 -24.526 -12.812
vina_07_93 -297.009 -4.378 -37.268 -12.730
vina_07_94 -346.166 -4.428 -34.811 -12.796
vina_07_95 -362.949 -4.144 -28.187 -12.796
vina_07_96 -361.204 -3.978 -43.099 -12.845
vina_07_97 -318.220 -3.881 -25.342 -12.372
vina_07_98 -323.827 -4.530 -6.774 -12.880
vina_07_99 -291.636 -3.854 -29.170 -12.328
vina_07_100 -401.010 -4.341 -18.707 -12.777
vina_07_101 -378.960 -4.242 -30.641 -12.796
vina_07_102 -349.936 -4.147 -26.269 -12.796
vina_07_103 -444.411 -4.395 -19.714 -12.785
vina_07_104 -319.532 -4.066 -3.535 -12.698
vina_07_105 -352.531 -4.095 -28.380 -12.796
vina_07_106 -371.268 -3.910 -30.630 -12.393
vina_07_107 -405.688 -4.043 -12.619 -12.622
vina_07_108 -322.217 -4.155 -7.264 -12.552
vina_07_109 -292.825 -4.232 -17.966 -12.678
vina_07_110 -422.797 -4.190 -19.178 -12.721
vina_07_111 -321.772 -3.985 -25.174 -12.798
vina_07_112 -361.385 -3.609 -31.988 -11.841
vina_07_113 -421.636 -4.069 -32.543 -12.790
vina_07_114 -355.283 -3.949 -7.190 -12.526
vina_07_115 -334.526 -4.481 -22.038 -12.785
vina_07_116 -504.377 -3.860 -44.417 -12.450
vina_07_117 -277.292 -4.269 -14.773 -12.622
vina_07_118 -240.048 -4.230 -2.959 -12.674
vina_07_119 -319.459 -4.445 -29.314 -12.730
vina_07_120 -323.823 -4.191 -36.374 -12.730
vina_07_121 -330.319 -3.885 -31.692 -12.372
vina_07_122 -369.806 -4.194 -26.498 -12.796
vina_07_123 -343.850 -4.519 -33.802 -13.058
vina_07_124 -378.543 -4.414 -35.566 -12.796
vina_07_125 -365.434 -4.186 -33.636 -12.796
vina_07_126 -333.370 -3.840 -22.172 -12.043
vina_07_127 -373.028 -4.105 -43.227 -12.777
vina_07_128 -340.582 -4.345 -28.550 -12.730
vina_07_129 -375.982 -3.884 -23.554 -12.481
vina_07_130 -375.875 -4.151 -14.405 -12.660
vina_07_131 -307.610 -4.091 -22.073 -12.730
vina_07_132 -557.782 -4.062 -39.449 -13.087
vina_07_133 -291.949 -4.209 -27.244 -12.730
vina_07_134 -379.897 -4.190 -9.664 -12.628
vina_07_135 -230.786 -4.213 -8.104 -12.545
vina_07_136 -359.895 -4.590 -17.661 -13.174
vina_07_137 -299.602 -4.210 -13.501 -12.594
vina_07_138 -337.375 -4.019 -26.877 -12.798
vina_07_139 -327.389 -4.165 -21.151 -12.730
vina_07_140 -311.595 -3.979 -7.263 -12.620
vina_07_141 -319.996 -4.276 -13.297 -12.594
vina_07_142 -253.570 -4.166 -13.344 -12.622
vina_07_143 -318.105 -4.487 -21.680 -12.785
vina_07_144 -365.538 -4.243 -40.272 -12.856
vina_07_145 -350.270 -4.101 -37.146 -12.796
vina_07_146 -334.023 -4.268 -28.288 -12.730
vina_07_147 -341.730 -4.274 -28.823 -12.730
vina_07_148 -347.204 -4.235 -29.983 -12.796
vina_07_149 -332.245 -4.007 -20.727 -12.798
vina_07_150 -325.509 -3.863 -6.497 -12.244
vina_07_151 -341.431 -3.760 -29.275 -11.618
vina_07_152 -355.561 -4.009 -30.777 -12.864
vina_07_153 -328.345 -4.090 -29.380 -12.730
vina_07_154 -390.514 -4.278 -35.997 -12.796
vina_07_155 -231.310 -4.144 -0.557 -12.579
vina_07_156 -269.408 -4.250 -6.797 -12.580
vina_07_157 -343.694 -4.122 -7.093 -12.552
vina_07_158 -488.420 -4.373 -48.423 -12.823
vina_07_159 -301.310 -4.504 -14.539 -12.923
vina_07_160 -338.832 -4.072 -29.806 -12.746
vina_07_161 -399.573 -4.154 -33.207 -12.796
vina_07_162 -280.386 -4.085 -20.654 -12.730
vina_07_163 -373.116 -4.084 -25.813 -12.796
vina_07_164 -351.762 -4.095 -28.364 -12.796
vina_07_165 -276.744 -3.888 2.632 -12.219
vina_07_166 -278.594 -3.819 1.828 -11.367
vina_07_167 -324.647 -4.354 -19.995 -12.730
vina_07_168 -269.187 -4.288 -24.744 -12.758
vina_07_169 -317.060 -4.407 -25.778 -12.730
vina_07_170 -277.236 -4.485 2.285 -12.669
vina_07_171 -374.017 -3.995 -21.889 -12.864
vina_07_172 -356.708 -4.293 -6.990 -12.618
vina_07_173 -264.855 -4.138 -2.720 -12.709
vina_07_174 -288.159 -3.701 -7.849 -11.334
vina_07_175 -282.447 -4.252 -16.935 -12.678
vina_07_176 -323.317 -3.782 -26.050 -11.606
vina_07_177 -343.279 -4.502 -29.354 -13.058
vina_07_178 -297.053 -4.344 -28.119 -12.730
vina_07_179 -413.067 -4.312 -21.276 -12.773
vina_07_180 -402.960 -3.680 -34.660 -11.841
vina_07_181 -294.873 -4.176 0.297 -12.586
vina_07_182 -379.783 -4.251 -33.205 -12.796
vina_07_183 -397.177 -3.415 -26.032 -11.848
vina_07_184 -418.286 -4.124 -15.367 -12.661
vina_07_185 -363.505 -4.310 -32.090 -12.796
vina_07_186 -275.894 -4.252 -26.818 -12.758
vina_07_187 -278.771 -3.825 1.272 -11.367
vina_07_188 -384.779 -4.372 -26.349 -12.796
vina_07_189 -391.745 -4.049 -41.091 -12.873
vina_07_190 -260.135 -4.214 -26.648 -12.758
vina_07_191 -243.631 -3.700 -10.974 -11.349
vina_07_192 -324.981 -4.092 -30.871 -12.730
vina_07_193 -358.479 -4.276 -34.597 -12.796
vina_07_194 -304.796 -4.126 -12.753 -12.562
vina_07_195 -310.961 -3.919 -25.641 -12.284
vina_07_196 -283.755 -4.177 -16.485 -12.678
vina_07_197 -253.258 -4.550 -21.677 -13.252
vina_07_198 -278.842 -3.992 -15.386 -12.686
vina_07_199 -353.043 -4.042 -42.252 -12.830
vina_07_200 -325.196 -4.133 -28.819 -12.730
vina_07_201 -370.586 -4.208 -33.363 -12.796
vina_07_202 -318.545 -4.110 -11.757 -12.562
vina_07_203 -364.981 -4.456 -11.299 -12.628
vina_07_204 -251.267 -4.289 -11.375 -12.590
vina_07_205 -266.310 -4.209 -6.303 -12.580
vina_07_207 -286.964 -4.239 -20.696 -12.730
vina_07_208 -290.541 -4.004 -15.185 -12.663
vina_07_209 -255.819 -4.217 -22.084 -12.758
vina_07_210 -308.276 -4.276 -13.842 -12.594
vina_07_211 -392.494 -4.319 -16.405 -12.744
vina_07_212 -335.060 -4.031 -20.889 -12.746
vina_07_213 -308.616 -3.584 -12.157 -11.356
vina_07_214 -243.625 -4.412 -11.394 -12.555
vina_07_215 -337.512 -4.188 -25.920 -12.730
vina_07_216 -353.923 -4.040 -28.716 -12.812
vina_07_217 -350.757 -4.073 -22.758 -12.812
vina_07_218 -325.240 -4.163 -25.170 -12.730
vina_07_219 -331.231 -4.409 -40.095 -12.790
vina_07_220 -304.153 -3.902 -21.612 -12.284
vina_07_221 -410.858 -3.667 -28.039 -11.819
vina_07_222 -278.530 -4.213 -28.838 -12.730
vina_07_223 -258.941 -4.018 -5.253 -12.694
vina_07_224 -268.385 -3.984 -16.892 -12.774
vina_07_225 -251.924 -4.240 -8.386 -12.580
vina_07_226 -397.262 -3.845 -26.825 -12.215
vina_07_227 -376.967 -4.435 -24.497 -12.796
vina_07_228 -347.526 -4.184 -24.433 -12.796
vina_07_229 -329.610 -4.393 -29.377 -12.730
vina_07_230 -284.729 -4.127 -16.281 -12.678
vina_07_231 -270.875 -4.143 -21.745 -12.758
vina_07_232 -374.545 -4.350 -34.212 -12.796
vina_07_233 -303.634 -3.802 -9.162 -11.345
vina_07_234 -278.793 -3.959 -16.765 -12.586
vina_07_235 -311.955 -4.050 -29.671 -12.746
vina_07_236 -357.934 -4.001 -26.859 -12.864
vina_07_237 -303.338 -4.435 -13.670 -12.594
vina_07_238 -307.343 -4.184 -30.094 -12.730
vina_07_239 -228.237 -4.134 -21.103 -12.723
vina_07_240 -252.770 -4.210 6.404 -12.614
vina_07_241 -349.581 -4.105 -31.956 -12.796
vina_07_242 -385.518 -4.487 -10.091 -12.683
vina_07_243 -281.578 -3.862 -14.996 -12.287
vina_07_244 -276.691 -4.248 -20.837 -12.758
vina_07_245 -276.565 -4.275 -16.131 -12.706
vina_07_246 -401.771 -4.230 -18.971 -12.777
vina_07_247 -351.528 -4.203 -28.851 -12.796
vina_07_248 -333.167 -4.300 -25.211 -12.730
vina_07_249 -393.043 -4.368 -26.601 -12.796
vina_07_250 -226.144 -4.200 -9.080 -12.555
vina_07_251 -279.161 -4.009 -1.665 -12.750
vina_07_252 -299.063 -4.072 -7.685 -12.568
vina_07_253 -283.708 -4.213 -9.288 -12.562
vina_07_254 -353.800 -4.047 -28.902 -12.812
vina_07_255 -283.809 -3.770 -22.352 -11.606
vina_07_256 -275.503 -4.043 -9.025 -12.607
vina_07_257 -322.488 -4.170 -16.759 -12.678
vina_07_258 -286.925 -3.760 -22.331 -11.606
vina_07_259 -345.423 -4.167 -24.580 -12.796
vina_07_260 -368.503 -3.995 -21.378 -12.864
vina_07_261 -263.316 -4.023 -10.879 -12.624
vina_07_262 -294.534 -4.273 9.655 -12.586
vina_07_263 -289.509 -4.560 -36.200 -13.224
vina_07_265 -260.227 -4.438 4.885 -12.614
vina_07_266 -317.436 -3.716 -23.250 -11.606
vina_07_267 -366.258 -3.814 -22.341 -11.829
vina_07_268 -390.240 -3.946 -26.886 -12.687
vina_07_269 -340.573 -4.004 -23.679 -12.798
vina_07_270 -381.751 -4.028 -27.060 -12.812
vina_07_271 -314.235 -4.313 -21.100 -12.730
vina_07_272 -348.182 -4.411 -25.731 -12.796
vina_07_273 -291.765 -3.919 -27.265 -12.284
vina_07_274 -350.322 -4.518 -25.370 -13.124
vina_07_275 -299.562 -3.698 -22.372 -11.606
vina_07_276 -258.445 -4.235 -2.902 -12.709
vina_07_277 -311.839 -4.114 -20.037 -12.730
vina_07_278 -344.186 -4.259 -23.265 -12.796
vina_07_279 -293.734 -4.146 -18.976 -12.711
vina_07_280 -378.475 -3.570 -20.119 -11.829
vina_07_281 -325.660 -4.238 7.768 -12.586
vina_07_282 -235.682 -3.967 -0.575 -12.487
vina_07_283 -339.826 -4.108 -15.563 -12.678
vina_07_284 -327.445 -4.216 -6.732 -12.552
vina_07_285 -293.865 -3.884 -12.119 -12.179
vina_07_286 -275.775 -4.324 -8.416 -12.580
vina_07_287 -284.242 -4.068 4.727 -12.602
vina_07_288 -265.642 -4.115 -7.971 -12.580
vina_07_289 -382.017 -4.123 -31.487 -12.796
vina_07_290 -378.064 -4.251 -30.770 -12.796
vina_07_291 -243.403 -4.264 -7.264 -12.545
vina_07_292 -358.200 -4.105 -23.070 -12.796
vina_07_293 -337.874 -3.684 -27.710 -11.618
vina_07_294 -392.081 -3.932 -31.074 -12.412
vina_07_295 -313.891 -3.929 -34.934 -12.303
vina_07_296 -274.989 -3.935 0.903 -12.200
vina_07_297 -350.707 -4.230 -23.256 -12.796
vina_07_298 -343.300 -4.154 -39.340 -12.790
vina_07_299 -370.514 -3.983 -39.364 -12.925
vina_07_300 -332.665 -4.423 -41.136 -12.790
vina_07_301 -275.199 -4.042 6.854 -12.630
vina_07_302 -277.402 -3.753 -9.599 -11.373
vina_07_303 -410.282 -4.025 -24.719 -12.790
vina_07_304 -411.323 -3.789 -21.821 -11.807
vina_07_305 -353.073 -4.037 -25.060 -12.812
vina_07_306 -244.640 -4.198 -17.718 -12.671
vina_07_307 -355.153 -4.507 -36.675 -13.124
vina_07_308 -363.230 -4.081 -17.871 -12.744
vina_07_309 -221.806 -3.802 1.970 -11.454
vina_07_310 -313.285 -4.194 -26.900 -12.730
vina_07_311 -260.807 -4.218 -14.857 -12.622
vina_07_312 -433.636 -4.267 -21.110 -12.779
vina_07_313 -201.192 -4.194 -8.936 -12.555
vina_07_314 -307.444 -4.107 -28.625 -12.730
vina_07_315 -274.182 -4.015 5.820 -12.682
vina_07_316 -380.935 -4.042 -25.263 -12.812
vina_07_317 -273.333 -4.178 -15.104 -12.622
vina_07_318 -279.487 -4.402 5.497 -12.586
vina_07_319 -333.076 -4.170 -36.649 -12.730
vina_07_320 -372.169 -4.120 -27.368 -12.796
vina_07_321 -352.161 -4.148 -6.859 -12.618
vina_07_322 -358.080 -4.125 -29.126 -12.796
vina_07_323 -293.035 -4.337 -14.822 -12.594
vina_07_324 -266.337 -3.912 -7.887 -12.108
vina_07_325 -361.021 -4.182 -31.401 -12.796
vina_07_326 -240.729 -4.098 -20.406 -12.723
vina_07_327 -299.288 -3.958 -25.310 -12.621
vina_07_328 -361.446 -4.330 -22.379 -12.796
vina_07_329 -382.537 -4.070 -25.309 -12.812
vina_07_330 -398.268 -4.227 -19.998 -12.796
vina_07_331 -248.849 -4.172 -24.158 -12.723
vina_07_332 -338.281 -4.123 -25.037 -12.730
vina_07_333 -377.619 -4.081 -33.474 -12.796
vina_07_334 -331.961 -4.360 -28.426 -12.730
vina_07_335 -254.543 -3.803 3.125 -11.490
vina_07_336 -312.198 -4.130 -17.705 -12.678
vina_07_337 -266.730 -4.123 -2.791 -12.709
vina_07_338 -337.062 -4.246 -27.196 -12.730
vina_07_339 -284.334 -4.002 -17.336 -12.747
vina_07_340 -234.260 -4.228 -3.164 -12.674
vina_07_341 -324.873 -4.031 -34.309 -12.746
vina_07_342 -310.446 -4.124 -6.743 -12.552
vina_07_343 -263.292 -3.743 2.016 -11.490
vina_07_344 -356.020 -3.909 -38.976 -12.393
vina_07_345 -302.113 -4.363 -28.927 -12.730
vina_07_346 -237.824 -3.822 5.524 -11.360
vina_07_347 -338.193 -4.373 -6.228 -12.552
vina_07_348 -315.803 -4.225 -33.710 -12.730
vina_07_349 -306.447 -4.401 -13.130 -12.562
vina_07_350 -285.913 -4.280 -11.173 -12.562
vina_07_351 -355.735 -3.975 -27.567 -12.744
vina_07_352 -261.315 -3.996 -20.123 -12.826
vina_07_353 -291.744 -3.751 -32.079 -11.618
vina_07_354 -326.175 -4.026 -22.499 -12.746
vina_07_355 -335.678 -3.896 -43.085 -12.193
vina_07_356 -316.211 -3.799 -24.089 -11.606
vina_07_357 -289.919 -4.134 0.574 -12.586
vina_07_358 -301.543 -4.175 -11.785 -12.562
vina_07_359 -324.809 -4.081 0.920 -12.586
vina_07_360 -378.388 -4.347 -32.970 -12.796
vina_07_361 -316.570 -3.892 -19.345 -12.226
vina_07_362 -321.405 -4.161 -3.852 -12.681
vina_07_363 -270.194 -3.959 -13.869 -12.530
vina_07_364 -326.057 -3.971 -17.810 -12.586
vina_07_365 -263.217 -3.855 -4.532 -12.280
vina_07_366 -336.660 -3.709 -34.903 -11.618
vina_07_367 -243.376 -4.089 -3.924 -12.674
vina_07_368 -336.454 -4.038 -28.656 -12.746
vina_07_369 -231.919 -4.198 4.042 -12.579
vina_07_370 -323.923 -4.026 -23.938 -12.746
vina_07_371 -287.214 -4.247 10.611 -12.586
vina_07_372 -343.480 -3.981 -43.639 -12.780
vina_07_373 -270.324 -4.017 -15.228 -12.691
vina_07_374 -253.257 -4.164 -6.812 -12.580
vina_07_375 -315.304 -4.293 -29.944 -12.730
vina_07_376 -288.921 -3.765 -1.394 -11.462
vina_07_377 -190.577 -3.977 -14.297 -12.669
vina_07_378 -216.374 -4.080 -11.042 -12.555
vina_07_379 -316.116 -3.962 -19.896 -12.621
vina_07_380 -214.396 -3.897 8.828 -12.164
vina_07_381 -189.361 -3.850 1.790 -12.045
vina_07_382 -364.674 -4.196 -31.657 -12.796
vina_07_383 -281.515 -3.893 -19.934 -12.304
vina_07_384 -272.900 -4.057 -11.105 -12.607
vina_07_385 -420.730 -4.045 -41.274 -12.850
vina_07_386 -378.362 -3.897 -20.705 -12.393
vina_07_387 -298.604 -3.900 0.808 -12.172
vina_07_388 -242.135 -4.070 -2.546 -12.691
vina_07_389 -186.018 -3.997 -11.536 -12.624
vina_07_390 -299.339 -4.508 -20.776 -13.058
vina_07_391 -326.661 -4.113 -32.348 -12.730
vina_07_392 -217.881 -4.041 -5.315 -12.607
vina_07_393 -269.973 -3.812 -0.678 -11.490
vina_07_394 -274.525 -4.112 -28.376 -12.758
vina_07_395 -405.126 -4.330 -19.717 -12.754
vina_07_396 -296.014 -3.908 -35.260 -12.284
vina_07_397 -400.758 -4.184 -11.667 -12.628
vina_07_398 -320.981 -4.098 -27.867 -12.730
