################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
vina_06_169 -278.478 -4.417 -19.705
vina_06_170 -324.163 -4.194 -22.987
vina_06_171 -250.936 -4.417 -17.798
vina_06_172 -353.504 -4.252 -25.560
vina_06_173 -269.993 -3.856 3.606
vina_06_174 -295.651 -3.831 -26.917
vina_06_175 -301.554 -4.213 -13.505
vina_06_177 -304.198 -4.091 9.373
vina_06_178 -297.882 -4.225 -17.101
vina_06_179 -206.296 -3.865 0.037
vina_06_180 -282.974 -3.768 2.641
vina_06_181 -289.787 -4.079 -19.495
vina_06_182 -394.844 -4.550 -20.889
vina_06_183 -248.138 -3.959 -18.323
vina_06_184 -412.756 -4.134 -32.671
vina_06_185 -370.179 -4.245 -13.002
vina_06_186 -258.396 -4.144 -11.892
vina_06_187 -337.833 -4.429 -33.617
vina_06_188 -284.204 -4.289 -8.816
vina_06_189 -302.162 -3.838 -22.988
vina_06_190 -271.982 -3.946 -26.676
vina_06_191 -360.481 -4.549 -31.047
vina_06_192 -289.346 -3.877 -19.536
vina_06_193 -320.292 -4.173 -39.388
vina_06_194 -385.494 -3.893 -28.543
vina_06_195 -403.353 -4.042 -31.314
vina_06_196 -324.901 -4.302 -19.699
vina_06_197 -316.134 -4.011 -22.063
vina_06_198 -363.379 -4.172 -19.946
vina_06_199 -196.817 -4.080 5.208
vina_06_200 -351.878 -3.898 -28.367
vina_06_201 -333.620 -4.028 -31.980
vina_06_202 -288.903 -4.038 -11.186
vina_06_203 -339.934 -4.175 1.220
vina_06_204 -398.796 -4.269 -22.897
vina_06_205 -349.347 -4.128 -12.713
vina_06_206 -315.589 -3.970 -27.504
vina_06_207 -378.562 -4.284 -33.900
vina_06_209 -332.187 -3.997 -26.601
vina_06_210 -377.187 -4.058 -2.855
vina_06_211 -378.577 -3.972 -35.566
vina_06_212 -340.706 -3.983 -31.478
vina_06_213 -273.665 -4.304 -13.664
vina_06_214 -356.504 -4.157 -21.299
vina_06_215 -275.224 -4.262 1.584
vina_06_216 -382.671 -4.322 -23.795
vina_06_217 -359.931 -4.416 -27.630
vina_06_218 -349.541 -4.167 -11.979
vina_06_219 -383.635 -4.248 -18.398
vina_06_220 -406.835 -3.905 -26.281
vina_06_221 -343.560 -4.320 -20.708
vina_06_222 -335.754 -3.946 -17.735
vina_06_223 -229.684 -3.811 2.469
vina_06_224 -255.993 -4.128 -3.457
vina_06_225 -488.712 -3.757 -40.182
vina_06_226 -251.987 -4.137 -10.615
vina_06_227 -350.962 -4.127 -18.885
vina_06_228 -313.909 -4.338 -34.597
vina_06_229 -324.975 -3.922 -20.993
vina_06_230 -322.275 -4.111 -3.689
vina_06_231 -314.834 -4.051 -24.906
vina_06_232 -407.298 -4.100 -0.903
vina_06_233 -210.047 -3.812 4.673
vina_06_234 -339.912 -4.478 -7.777
vina_06_235 -275.124 -4.124 -13.049
vina_06_236 -337.801 -4.301 -8.237
vina_06_237 -372.630 -3.595 -25.058
vina_06_238 -280.361 -4.163 -4.869
vina_06_239 -368.133 -4.413 -24.226
vina_06_240 -306.282 -3.842 -0.225
vina_06_241 -320.654 -3.848 -17.238
vina_06_242 -466.042 -4.242 -13.697
vina_06_243 -295.807 -3.698 -9.634
vina_06_244 -310.497 -4.298 -25.091
vina_06_245 -299.437 -4.125 -21.162
vina_06_246 -211.797 -4.139 -14.280
vina_06_247 -350.013 -3.817 -28.947
vina_06_248 -298.998 -4.007 -16.682
vina_06_249 -359.190 -3.701 -21.190
vina_06_250 -350.115 -4.349 -20.231
vina_06_251 -359.537 -3.696 -34.402
vina_06_252 -313.630 -4.073 -16.266
vina_06_253 -324.534 -4.233 -29.993
vina_06_254 -307.679 -4.315 -13.950
vina_06_255 -358.222 -4.116 -18.044
vina_06_256 -341.678 -4.276 -16.353
vina_06_257 -373.916 -4.461 -39.166
vina_06_258 -255.739 -4.141 5.538
vina_06_259 -204.315 -3.936 -0.745
vina_06_260 -311.692 -4.268 -9.752
vina_06_261 -202.375 -3.780 -10.805
vina_06_262 -297.442 -4.565 -17.744
vina_06_263 -492.028 -3.608 -36.397
vina_06_264 -282.425 -4.306 -19.310
vina_06_265 -327.097 -4.202 -29.136
vina_06_266 -297.639 -3.812 -13.053
vina_06_267 -333.242 -4.266 -7.947
vina_06_268 -347.275 -4.070 -13.951
vina_06_269 -332.476 -3.578 -7.509
vina_06_270 -281.013 -4.308 5.705
vina_06_271 -302.321 -4.418 -15.295
vina_06_272 -315.291 -4.279 -33.161
vina_06_273 -344.014 -4.354 -33.263
vina_06_274 -316.314 -4.255 -14.413
vina_06_275 -293.860 -4.255 -17.527
vina_06_276 -320.849 -4.359 -16.576
vina_06_277 -360.070 -4.059 -39.139
vina_06_278 -298.673 -4.139 -17.101
vina_06_279 -347.417 -4.282 -32.187
vina_06_280 -231.247 -4.140 -7.119
vina_06_281 -206.832 -3.911 1.536
vina_06_282 -284.952 -3.741 3.697
vina_06_283 -325.607 -4.084 -32.821
vina_06_284 -265.424 -4.211 -5.798
vina_06_285 -314.084 -4.238 -17.784
vina_06_286 -358.197 -4.483 -29.837
vina_06_287 -275.639 -4.060 -25.879
vina_06_288 -364.257 -4.338 -13.258
vina_06_289 -340.761 -4.134 -4.289
vina_06_290 -332.773 -3.966 -27.773
vina_06_291 -289.051 -3.881 2.415
vina_06_292 -250.317 -4.001 -8.709
vina_06_293 -331.398 -4.039 -15.401
vina_06_294 -284.388 -4.230 14.405
vina_06_295 -382.608 -4.343 -34.543
vina_06_296 -332.249 -4.038 -34.610
vina_06_297 -269.975 -3.923 -5.227
vina_06_298 -266.552 -4.283 -6.850
vina_06_299 -333.245 -4.074 2.253
vina_06_300 -223.071 -3.995 0.952
vina_06_301 -310.345 -3.991 -18.189
vina_06_302 -294.089 -4.176 -15.993
vina_06_303 -372.948 -3.735 -25.286
vina_06_304 -266.854 -4.149 -5.498
vina_06_305 -354.412 -4.432 -35.392
vina_06_306 -285.806 -4.129 2.118
vina_06_307 -228.616 -3.875 3.129
vina_06_308 -256.588 -3.951 -9.908
vina_06_309 -340.263 -4.164 -28.870
vina_06_310 -302.565 -4.027 -12.035
vina_06_311 -325.384 -4.113 -24.838
vina_06_312 -325.177 -4.040 -23.061
vina_06_313 -291.410 -4.111 7.552
vina_06_314 -374.400 -4.027 -42.710
vina_06_315 -307.792 -3.611 -23.468
vina_06_316 -318.101 -4.085 10.137
vina_06_317 -378.269 -4.308 -28.986
vina_06_318 -292.994 -4.098 -5.251
vina_06_319 -418.589 -3.659 -32.989
vina_06_320 -395.304 -4.121 -31.879
vina_06_321 -260.701 -4.342 -30.716
vina_06_322 -326.429 -4.074 -15.749
vina_06_323 -218.920 -3.801 1.268
vina_06_324 -384.374 -3.791 -29.265
vina_06_325 -270.531 -3.907 5.907
vina_06_326 -325.360 -4.021 -7.837
vina_06_327 -313.111 -4.204 -26.507
vina_06_328 -373.678 -3.789 -34.496
vina_06_329 -259.236 -3.826 -14.314
vina_06_330 -203.257 -4.249 -9.923
vina_06_331 -466.395 -4.328 -22.518
vina_06_332 -315.841 -4.106 -19.146
vina_06_333 -357.708 -4.118 -27.924
vina_06_334 -291.599 -4.019 3.790
vina_06_335 -229.697 -3.767 3.849
vina_06_336 -299.084 -4.083 -7.930
vina_06_337 -319.199 -3.991 -17.976
vina_06_338 -292.396 -4.000 -13.587
vina_06_339 -381.867 -3.923 -26.292
vina_06_340 -238.869 -3.924 3.371
vina_06_341 -248.191 -3.998 0.178
vina_06_342 -306.771 -3.893 -8.360
vina_06_343 -329.097 -4.288 -33.092
vina_06_344 -236.277 -4.190 -4.996
vina_06_345 -284.507 -4.182 -10.584
vina_06_346 -314.610 -3.996 -4.906
vina_06_347 -288.099 -4.433 -31.185
vina_06_348 -212.384 -3.978 -4.383
vina_06_349 -345.898 -3.927 -29.959
vina_06_350 -342.945 -4.185 -11.808
vina_06_351 -218.688 -4.095 -5.807
vina_06_352 -243.470 -4.007 -13.191
vina_06_353 -236.369 -3.957 -27.749
vina_06_354 -328.779 -4.635 -9.251
vina_06_355 -313.226 -4.239 0.672
vina_06_356 -309.899 -4.231 -15.020
vina_06_357 -290.098 -4.121 -17.442
vina_06_358 -243.552 -3.926 1.329
vina_06_359 -324.948 -4.217 -3.088
vina_06_360 -403.391 -3.892 -29.477
vina_06_361 -383.160 -4.079 -33.848
vina_06_362 -264.728 -4.289 -0.240
vina_06_363 -305.247 -4.084 -30.749
vina_06_364 -309.031 -3.999 -29.149
vina_06_365 -372.632 -4.140 -34.955
vina_06_366 -311.301 -3.637 -30.203
vina_06_367 -407.921 -4.066 -44.503
vina_06_368 -249.311 -3.950 5.148
vina_06_369 -271.058 -4.108 0.454
vina_06_370 -481.138 -4.207 -13.193
vina_06_371 -396.641 -4.205 -21.979
vina_06_372 -351.498 -4.309 -25.220
vina_06_373 -277.053 -4.530 -26.866
vina_06_374 -230.010 -3.916 -15.049
vina_06_375 -411.189 -3.991 -25.666
vina_06_376 -178.156 -3.631 -1.733
vina_06_377 -274.749 -4.259 -11.520
vina_06_378 -326.667 -4.092 -16.343
vina_06_379 -222.220 -3.868 1.086
vina_06_380 -319.248 -3.850 -14.389
vina_06_381 -294.370 -4.120 -23.419
vina_06_382 -193.735 -3.904 -7.126
vina_06_383 -347.129 -3.746 -31.034
vina_06_384 -339.574 -4.000 -22.506
vina_06_385 -324.296 -4.121 1.162
vina_06_386 -312.019 -4.089 -21.563
vina_06_387 -299.914 -4.137 -29.900
vina_06_388 -237.999 -3.785 -1.455
vina_06_389 -285.365 -4.136 -6.114
vina_06_390 -304.873 -4.077 -21.221
vina_06_391 -209.008 -4.177 -15.470
vina_06_392 -290.859 -4.241 -20.828
vina_06_393 -271.751 -4.203 7.498
vina_06_394 -256.743 -3.954 7.179
vina_06_395 -270.349 -3.856 -12.823
vina_06_396 -243.290 -3.682 6.827
vina_06_397 -305.888 -4.065 -1.749
vina_06_398 -397.102 -4.228 -38.426
vina_06_399 -198.315 -3.584 6.595
vina_06_400 -238.391 -4.099 1.484
vina_06_401 -267.137 -4.264 -2.023
vina_06_402 -276.075 -3.790 7.804
vina_06_403 -152.288 -3.746 6.518
vina_06_404 -248.988 -3.665 5.697
vina_06_405 -343.070 -3.809 -8.199
vina_06_406 -281.251 -4.256 -7.003
vina_06_407 -355.565 -4.051 -22.296
vina_06_408 -304.192 -4.115 -5.279
vina_06_409 -202.501 -3.604 2.195
vina_06_410 -274.984 -4.253 -2.175
vina_06_411 -374.226 -4.219 -21.084
vina_06_412 -233.667 -3.682 5.122
vina_06_413 -224.278 -3.917 -0.530
vina_06_414 -312.222 -4.270 -15.608
vina_06_415 -334.926 -4.027 -24.963
vina_06_416 -357.474 -4.210 -30.394
vina_06_417 -251.861 -4.044 -13.458
vina_06_418 -318.280 -4.114 10.109
vina_06_419 -284.204 -4.457 -3.843
vina_06_420 -294.254 -4.292 6.306
vina_06_421 -431.288 -3.906 -34.701
vina_06_422 -335.143 -4.124 0.706
vina_06_423 -330.235 -3.979 -15.443
vina_06_424 -314.694 -4.125 -16.574
vina_06_425 -314.748 -3.955 -30.526
vina_06_426 -385.491 -4.175 -21.273
vina_06_427 -273.565 -4.204 -32.612
vina_06_428 -268.156 -3.956 -9.559
vina_06_429 -221.121 -3.951 -0.280
vina_06_430 -266.289 -4.502 -13.096
vina_06_431 -229.524 -3.631 -9.972
vina_06_432 -352.827 -3.835 -28.987
vina_06_433 -266.041 -4.366 -16.599
vina_06_434 -273.735 -4.131 -9.812
vina_06_435 -303.117 -4.263 -26.811
vina_06_436 -303.634 -4.054 -11.170
vina_06_437 -312.439 -4.195 -19.021
vina_06_438 -304.510 -3.936 -14.533
vina_06_439 -253.462 -3.928 -10.691
vina_06_440 -323.871 -4.201 -7.751
vina_06_441 -305.382 -3.826 -31.720
vina_06_442 -281.106 -4.034 3.475
vina_06_443 -346.875 -4.471 -28.597
vina_06_444 -264.333 -4.319 -15.476
vina_06_445 -387.028 -4.486 -22.464
vina_06_446 -261.984 -3.673 -7.201
vina_06_447 -273.155 -4.157 -2.649
vina_06_448 -247.324 -3.863 -10.225
vina_06_449 -296.412 -4.203 -30.566
vina_06_450 -358.365 -3.884 -34.553
vina_06_451 -345.052 -4.027 -16.176
vina_06_452 -291.022 -4.044 -11.998
vina_06_453 -241.355 -3.884 5.799
vina_06_454 -350.900 -4.262 -23.783
vina_06_455 -215.052 -3.780 5.179
vina_06_456 -257.388 -3.970 9.367
vina_06_457 -256.137 -4.211 -3.321
vina_06_458 -271.460 -3.639 8.454
vina_06_459 -304.994 -4.137 -1.855
vina_06_460 -377.386 -3.919 -27.595
vina_06_461 -210.773 -3.937 3.413
vina_06_462 -381.188 -4.115 -34.114
vina_06_463 -384.827 -3.699 -19.802
vina_06_464 -363.000 -4.228 -22.876
vina_06_465 -232.806 -4.104 -12.384
vina_06_466 -390.725 -4.012 -31.900
vina_06_467 -298.617 -3.598 -1.092
vina_06_468 -286.984 -4.395 2.779
vina_06_469 -243.461 -3.682 10.339
vina_06_470 -251.823 -4.003 -3.318
vina_06_471 -308.374 -4.316 3.040
vina_06_472 -371.072 -4.142 -32.923
vina_06_473 -316.716 -4.134 -23.947
vina_06_474 -311.409 -4.213 -13.628
vina_06_475 -214.691 -4.397 -10.455
vina_06_476 -190.795 -4.124 -5.119
vina_06_477 -172.797 -3.577 -1.023
vina_06_478 -319.460 -4.114 -31.399
vina_06_479 -218.306 -4.228 9.092
vina_06_480 -275.414 -4.281 -4.965
vina_06_481 -351.540 -4.303 -32.856
vina_06_482 -287.986 -3.976 -22.239
vina_06_483 -215.675 -3.869 0.611
vina_06_484 -365.888 -3.944 -31.217
vina_06_485 -296.600 -4.070 7.555
vina_06_486 -309.845 -4.004 -27.163
vina_06_487 -341.248 -4.271 -23.203
vina_06_488 -296.049 -4.321 3.004
vina_06_489 -371.850 -4.222 -34.665
vina_06_490 -281.632 -3.987 -15.548
vina_06_491 -279.868 -4.255 -17.940
vina_06_492 -342.614 -4.184 -26.687
vina_06_493 -245.616 -3.891 -1.258
vina_06_494 -230.251 -3.955 0.445
vina_06_495 -262.107 -3.443 -18.033
vina_06_496 -272.761 -4.097 -1.008
vina_06_497 -270.449 -4.512 -15.419
vina_06_498 -304.058 -3.975 -1.049
vina_06_499 -300.336 -4.561 -7.997
vina_06_500 -354.761 -4.266 -29.216
vina_07_1 -601.728 -4.147 -44.339
vina_07_2 -609.430 -4.130 -44.164
vina_07_3 -461.694 -3.927 -28.490
vina_07_4 -432.024 -4.306 -13.978
vina_07_5 -357.127 -4.343 -27.156
vina_07_6 -368.694 -3.804 -36.571
vina_07_7 -358.786 -4.216 -28.233
vina_07_8 -370.073 -4.049 -22.849
vina_07_9 -378.572 -4.056 -21.614
vina_07_10 -377.056 -4.197 -30.351
vina_07_11 -431.928 -4.502 -18.238
vina_07_12 -338.751 -4.225 -32.219
vina_07_13 -369.785 -3.850 -21.089
vina_07_14 -576.785 -4.298 -40.346
vina_07_15 -341.710 -4.348 -25.803
vina_07_16 -397.710 -4.156 -22.317
vina_07_17 -343.091 -4.002 -37.497
vina_07_18 -538.388 -4.263 -42.132
vina_07_19 -349.015 -4.328 -7.950
vina_07_20 -315.748 -4.010 -13.267
vina_07_21 -335.760 -4.152 -13.602
vina_07_22 -357.202 -4.524 -38.512
vina_07_23 -343.620 -4.447 -13.516
vina_07_24 -330.903 -4.199 -30.225
vina_07_25 -348.263 -4.257 -16.614
vina_07_26 -331.492 -4.492 -25.647
vina_07_27 -373.105 -4.507 -38.006
vina_07_28 -331.086 -4.372 -14.975
vina_07_29 -436.654 -3.835 -28.712
vina_07_30 -407.042 -4.101 -19.803
vina_07_31 -544.649 -4.187 -39.679
vina_07_32 -339.981 -4.018 -29.278
vina_07_33 -406.027 -4.224 -36.953
vina_07_34 -326.709 -4.381 -22.306
vina_07_35 -337.225 -4.385 -10.963
vina_07_36 -341.952 -4.288 -32.914
vina_07_37 -383.893 -4.224 -35.411
vina_07_38 -333.762 -4.176 -34.552
vina_07_39 -413.592 -4.219 -36.044
vina_07_40 -364.483 -4.506 -8.178
vina_07_41 -547.716 -4.288 -40.702
vina_07_42 -391.684 -4.018 -36.107
vina_07_43 -333.877 -4.348 -35.345
vina_07_45 -447.502 -4.581 -16.067
vina_07_46 -270.710 -4.324 -30.012
vina_07_47 -514.919 -4.393 -22.182
vina_07_48 -461.782 -3.972 -34.031
vina_07_49 -348.294 -4.181 -14.862
vina_07_50 -410.651 -3.779 -20.735
vina_07_51 -314.736 -4.166 -18.572
vina_07_52 -315.743 -4.373 -12.398
vina_07_53 -293.965 -4.033 -12.890
vina_07_54 -341.223 -4.288 -24.006
vina_07_55 -326.184 -4.278 -8.601
vina_07_56 -379.019 -4.086 -39.070
vina_07_57 -328.676 -4.350 -17.307
vina_07_58 -375.713 -3.937 -28.909
vina_07_59 -346.038 -4.464 -32.929
vina_07_60 -387.782 -4.320 -22.455
vina_07_61 -331.906 -4.334 -24.341
vina_07_62 -308.792 -4.245 -16.605
vina_07_63 -298.801 -4.296 -22.765
vina_07_64 -377.131 -4.284 -11.578
vina_07_65 -373.302 -4.147 -29.138
vina_07_66 -345.724 -4.214 -9.951
vina_07_67 -349.309 -4.200 -32.345
vina_07_68 -324.216 -3.799 -23.453
vina_07_69 -350.830 -4.261 -20.799
vina_07_70 -317.657 -4.030 -20.830
vina_07_71 -267.399 -3.693 -23.996
vina_07_72 -350.462 -3.863 -24.471
vina_07_73 -360.537 -4.089 -23.652
vina_07_74 -319.454 -4.236 -30.391
vina_07_75 -363.411 -4.296 -17.428
vina_07_76 -341.475 -4.505 -37.320
vina_07_77 -302.016 -4.107 -35.549
vina_07_78 -347.368 -4.055 -33.015
vina_07_79 -395.124 -4.082 -26.476
vina_07_80 -280.662 -3.979 -10.407
vina_07_81 -289.845 -3.740 -18.700
vina_07_82 -361.453 -4.017 -17.729
vina_07_83 -293.518 -4.058 -13.087
vina_07_84 -369.422 -4.455 -32.412
vina_07_85 -477.211 -4.159 -44.836
vina_07_86 -415.711 -4.293 -12.456
vina_07_87 -294.054 -3.915 -17.724
vina_07_88 -397.200 -4.325 -26.071
vina_07_89 -364.295 -4.126 -23.262
vina_07_90 -309.275 -3.951 -26.845
vina_07_91 -398.194 -4.469 -33.645
vina_07_92 -359.945 -4.061 -24.526
vina_07_93 -297.009 -4.378 -37.268
vina_07_94 -346.166 -4.428 -34.811
vina_07_95 -362.949 -4.144 -28.187
vina_07_96 -361.204 -3.978 -43.099
vina_07_97 -318.220 -3.881 -25.342
vina_07_98 -323.827 -4.530 -6.774
vina_07_99 -291.636 -3.854 -29.170
vina_07_100 -401.010 -4.341 -18.707
vina_07_101 -378.960 -4.242 -30.641
vina_07_102 -349.936 -4.147 -26.269
vina_07_103 -444.411 -4.395 -19.714
vina_07_104 -319.532 -4.066 -3.535
vina_07_105 -352.531 -4.095 -28.380
vina_07_106 -371.268 -3.910 -30.630
vina_07_107 -405.688 -4.043 -12.619
vina_07_108 -322.217 -4.155 -7.264
vina_07_109 -292.825 -4.232 -17.966
vina_07_110 -422.797 -4.190 -19.178
vina_07_111 -321.772 -3.985 -25.174
vina_07_112 -361.385 -3.609 -31.988
vina_07_113 -421.636 -4.069 -32.543
vina_07_114 -355.283 -3.949 -7.190
vina_07_115 -334.526 -4.481 -22.038
vina_07_116 -504.377 -3.860 -44.417
vina_07_117 -277.292 -4.269 -14.773
vina_07_118 -240.048 -4.230 -2.959
vina_07_119 -319.459 -4.445 -29.314
vina_07_120 -323.823 -4.191 -36.374
vina_07_121 -330.319 -3.885 -31.692
vina_07_122 -369.806 -4.194 -26.498
vina_07_123 -343.850 -4.519 -33.802
vina_07_124 -378.543 -4.414 -35.566
vina_07_125 -365.434 -4.186 -33.636
vina_07_126 -333.370 -3.840 -22.172
vina_07_127 -373.028 -4.105 -43.227
vina_07_128 -340.582 -4.345 -28.550
vina_07_129 -375.982 -3.884 -23.554
vina_07_130 -375.875 -4.151 -14.405
vina_07_131 -307.610 -4.091 -22.073
vina_07_132 -557.782 -4.062 -39.449
vina_07_133 -291.949 -4.209 -27.244
vina_07_134 -379.897 -4.190 -9.664
vina_07_135 -230.786 -4.213 -8.104
vina_07_136 -359.895 -4.590 -17.661
vina_07_137 -299.602 -4.210 -13.501
vina_07_138 -337.375 -4.019 -26.877
vina_07_139 -327.389 -4.165 -21.151
vina_07_140 -311.595 -3.979 -7.263
vina_07_141 -319.996 -4.276 -13.297
vina_07_142 -253.570 -4.166 -13.344
vina_07_143 -318.105 -4.487 -21.680
vina_07_144 -365.538 -4.243 -40.272
vina_07_145 -350.270 -4.101 -37.146
vina_07_146 -334.023 -4.268 -28.288
vina_07_147 -341.730 -4.274 -28.823
vina_07_148 -347.204 -4.235 -29.983
vina_07_149 -332.245 -4.007 -20.727
vina_07_150 -325.509 -3.863 -6.497
vina_07_151 -341.431 -3.760 -29.275
vina_07_152 -355.561 -4.009 -30.777
vina_07_153 -328.345 -4.090 -29.380
vina_07_154 -390.514 -4.278 -35.997
vina_07_155 -231.310 -4.144 -0.557
vina_07_156 -269.408 -4.250 -6.797
vina_07_157 -343.694 -4.122 -7.093
vina_07_158 -488.420 -4.373 -48.423
vina_07_159 -301.310 -4.504 -14.539
vina_07_160 -338.832 -4.072 -29.806
vina_07_161 -399.573 -4.154 -33.207
vina_07_162 -280.386 -4.085 -20.654
vina_07_163 -373.116 -4.084 -25.813
vina_07_164 -351.762 -4.095 -28.364
vina_07_165 -276.744 -3.888 2.632
vina_07_166 -278.594 -3.819 1.828
vina_07_167 -324.647 -4.354 -19.995
vina_07_168 -269.187 -4.288 -24.744
vina_07_169 -317.060 -4.407 -25.778
vina_07_170 -277.236 -4.485 2.285
vina_07_171 -374.017 -3.995 -21.889
vina_07_172 -356.708 -4.293 -6.990
vina_07_173 -264.855 -4.138 -2.720
vina_07_174 -288.159 -3.701 -7.849
vina_07_175 -282.447 -4.252 -16.935
vina_07_176 -323.317 -3.782 -26.050
vina_07_177 -343.279 -4.502 -29.354
vina_07_178 -297.053 -4.344 -28.119
vina_07_179 -413.067 -4.312 -21.276
vina_07_180 -402.960 -3.680 -34.660
vina_07_181 -294.873 -4.176 0.297
vina_07_182 -379.783 -4.251 -33.205
vina_07_183 -397.177 -3.415 -26.032
vina_07_184 -418.286 -4.124 -15.367
vina_07_185 -363.505 -4.310 -32.090
vina_07_186 -275.894 -4.252 -26.818
vina_07_187 -278.771 -3.825 1.272
vina_07_188 -384.779 -4.372 -26.349
vina_07_189 -391.745 -4.049 -41.091
vina_07_190 -260.135 -4.214 -26.648
vina_07_191 -243.631 -3.700 -10.974
vina_07_192 -324.981 -4.092 -30.871
vina_07_193 -358.479 -4.276 -34.597
vina_07_194 -304.796 -4.126 -12.753
vina_07_195 -310.961 -3.919 -25.641
vina_07_196 -283.755 -4.177 -16.485
vina_07_197 -253.258 -4.550 -21.677
vina_07_198 -278.842 -3.992 -15.386
vina_07_199 -353.043 -4.042 -42.252
vina_07_200 -325.196 -4.133 -28.819
vina_07_201 -370.586 -4.208 -33.363
vina_07_202 -318.545 -4.110 -11.757
vina_07_203 -364.981 -4.456 -11.299
vina_07_204 -251.267 -4.289 -11.375
vina_07_205 -266.310 -4.209 -6.303
vina_07_207 -286.964 -4.239 -20.696
vina_07_208 -290.541 -4.004 -15.185
vina_07_209 -255.819 -4.217 -22.084
vina_07_210 -308.276 -4.276 -13.842
vina_07_211 -392.494 -4.319 -16.405
vina_07_212 -335.060 -4.031 -20.889
vina_07_213 -308.616 -3.584 -12.157
vina_07_214 -243.625 -4.412 -11.394
vina_07_215 -337.512 -4.188 -25.920
vina_07_216 -353.923 -4.040 -28.716
vina_07_217 -350.757 -4.073 -22.758
vina_07_218 -325.240 -4.163 -25.170
vina_07_219 -331.231 -4.409 -40.095
vina_07_220 -304.153 -3.902 -21.612
vina_07_221 -410.858 -3.667 -28.039
vina_07_222 -278.530 -4.213 -28.838
vina_07_223 -258.941 -4.018 -5.253
vina_07_224 -268.385 -3.984 -16.892
vina_07_225 -251.924 -4.240 -8.386
vina_07_226 -397.262 -3.845 -26.825
vina_07_227 -376.967 -4.435 -24.497
vina_07_228 -347.526 -4.184 -24.433
vina_07_229 -329.610 -4.393 -29.377
vina_07_230 -284.729 -4.127 -16.281
vina_07_231 -270.875 -4.143 -21.745
vina_07_232 -374.545 -4.350 -34.212
vina_07_233 -303.634 -3.802 -9.162
vina_07_234 -278.793 -3.959 -16.765
vina_07_235 -311.955 -4.050 -29.671
vina_07_236 -357.934 -4.001 -26.859
vina_07_237 -303.338 -4.435 -13.670
vina_07_238 -307.343 -4.184 -30.094
vina_07_239 -228.237 -4.134 -21.103
vina_07_240 -252.770 -4.210 6.404
vina_07_241 -349.581 -4.105 -31.956
vina_07_242 -385.518 -4.487 -10.091
vina_07_243 -281.578 -3.862 -14.996
vina_07_244 -276.691 -4.248 -20.837
vina_07_245 -276.565 -4.275 -16.131
vina_07_246 -401.771 -4.230 -18.971
vina_07_247 -351.528 -4.203 -28.851
vina_07_248 -333.167 -4.300 -25.211
vina_07_249 -393.043 -4.368 -26.601
vina_07_250 -226.144 -4.200 -9.080
vina_07_251 -279.161 -4.009 -1.665
vina_07_252 -299.063 -4.072 -7.685
vina_07_253 -283.708 -4.213 -9.288
vina_07_254 -353.800 -4.047 -28.902
vina_07_255 -283.809 -3.770 -22.352
vina_07_256 -275.503 -4.043 -9.025
vina_07_257 -322.488 -4.170 -16.759
vina_07_258 -286.925 -3.760 -22.331
vina_07_259 -345.423 -4.167 -24.580
vina_07_260 -368.503 -3.995 -21.378
vina_07_261 -263.316 -4.023 -10.879
vina_07_262 -294.534 -4.273 9.655
vina_07_263 -289.509 -4.560 -36.200
vina_07_265 -260.227 -4.438 4.885
vina_07_266 -317.436 -3.716 -23.250
vina_07_267 -366.258 -3.814 -22.341
vina_07_268 -390.240 -3.946 -26.886
vina_07_269 -340.573 -4.004 -23.679
vina_07_270 -381.751 -4.028 -27.060
vina_07_271 -314.235 -4.313 -21.100
vina_07_272 -348.182 -4.411 -25.731
vina_07_273 -291.765 -3.919 -27.265
vina_07_274 -350.322 -4.518 -25.370
vina_07_275 -299.562 -3.698 -22.372
vina_07_276 -258.445 -4.235 -2.902
vina_07_277 -311.839 -4.114 -20.037
vina_07_278 -344.186 -4.259 -23.265
vina_07_279 -293.734 -4.146 -18.976
vina_07_280 -378.475 -3.570 -20.119
vina_07_281 -325.660 -4.238 7.768
vina_07_282 -235.682 -3.967 -0.575
vina_07_283 -339.826 -4.108 -15.563
vina_07_284 -327.445 -4.216 -6.732
vina_07_285 -293.865 -3.884 -12.119
vina_07_286 -275.775 -4.324 -8.416
vina_07_287 -284.242 -4.068 4.727
vina_07_288 -265.642 -4.115 -7.971
vina_07_289 -382.017 -4.123 -31.487
vina_07_290 -378.064 -4.251 -30.770
vina_07_291 -243.403 -4.264 -7.264
vina_07_292 -358.200 -4.105 -23.070
vina_07_293 -337.874 -3.684 -27.710
vina_07_294 -392.081 -3.932 -31.074
vina_07_295 -313.891 -3.929 -34.934
